expectedData,actualData
0.9760318018496035,0.874
0.8760917356908321,0.896
0.8883111295700072,0.884
0.9223645755648611,0.828
0.8427445639669895,0.791
0.8110184271037578,0.786
0.790818198442459,0.748
0.7876432957053184,0.775
0.7757622084915637,0.685
0.7046791743040084,0.674
0.6664053848981857,0.659
0.6667370823323726,0.635
0.624595710515976,0.704
0.6935344521701335,0.775
0.7857888958752155,0.776
0.7588042644858359,0.822
0.7952583122253417,0.86
0.8357531257271766,0.993
1.0011199600100515,0.9570000000000001
0.9626204895377157,0.884
0.8541854656338691,0.813
0.8015152123272419,0.799
0.7494747703969478,0.758
0.7644367265701293,0.738
0.7176645404696463,0.712
0.7150427175462245,0.64
0.6432108520865439,0.606
0.5866282025575638,0.538
0.5393273316919803,0.521
0.5229562927931547,0.563
0.5455212560296058,0.524
0.5448319078385829,0.555
0.5342570035308599,0.565
0.5759105012416839,0.521
0.5071801653057336,0.507
0.49516143950819963,0.508
0.4945579575896263,0.489
0.4775541251003742,0.465
0.4489978668838739,0.4719999999999999
0.4552407156527042,0.489
0.4926410387307405,0.509
0.489942940980196,0.488
0.5007741007655858,0.446
0.4320538667440414,0.426
0.43517420302331444,0.386
0.4037178625017404,0.38
0.3724646618068218,0.396
0.3995339235961437,0.351
0.3542834458202123,0.402
0.39061643178761,0.393
0.4238334607630968,0.421
0.41619257152080535,0.381
0.40624570538103577,0.404
0.3861539916992187,0.414
0.4269418144524097,0.399
0.4103722568154335,0.409
0.4207141722887754,0.398
0.42410323023796076,0.399
0.4153702327013015,0.409
0.43012958638370036,0.404
0.41517939786612984,0.384
0.3878542298674583,0.394
0.383631441578269,0.394
0.39485708649456497,0.404
0.3928483369350433,0.398
0.40832172939181327,0.36
0.3694353502243757,0.352
0.3301441153436899,0.354
0.35524852791428563,0.341
0.3261030271798372,0.336
0.32724795559048653,0.349
0.3501788445562124,0.326
0.33634311750531193,0.313
0.31238110786676404,0.295
0.3033953475356102,0.31
0.31442452902346846,0.318
0.3251199174672365,0.363
0.3617963416576385,0.365
0.3777333206385374,0.378
0.36953878737986084,0.387
0.39507105363905426,0.379
0.3917146925777197,0.384
0.3803924884051084,0.434
0.4419306642860174,0.494
0.5042665690034628,0.552
0.5565523853600025,0.566
0.5558852291405201,0.629
0.6108977832496165,0.632
0.6228624799251556,0.59
0.5554881916642188,0.546
0.5072458546161651,0.538
0.4928781113177538,0.464
0.43509148016571997,0.422
0.38774241027235984,0.372
0.36710554248094557,0.36
0.3439203055799007,0.338
0.33133098281919954,0.324
0.3105849686786532,0.331
0.3201197653710842,0.343
0.345587228924036,0.366
0.36982430079579354,0.365
0.3555872913151979,0.398
0.39380715906620023,0.438
0.4467374292016029,0.426
0.45084138566255566,0.442
0.45035082487761974,0.445
0.45769894666969774,0.421
0.4110348456799984,0.387
0.38213447757065294,0.415
0.4062991971671581,0.395
0.41254091753065586,0.384
0.3672511067688465,0.353
0.3445001447200775,0.322
0.2922937197387218,0.332
0.3297446061223745,0.331
0.33645593117177486,0.379
0.3820799917131662,0.382
0.39539982259273526,0.346
0.3438648256510496,0.335
0.33893149127066136,0.331
0.34037509782612324,0.306
0.3204603557139635,0.288
0.2847798835635185,0.273
0.27078587079793215,0.253
0.2477500670030713,0.233
0.2300947013348341,0.247
0.2334510623961687,0.234
0.23829231084138155,0.228
0.23514839895069597,0.233
0.23821338963508606,0.24200000000000002
0.24114666586369274,0.255
0.25266667680442334,0.26
0.24870949363708494,0.282
0.268691617667675,0.29
0.2879331450983882,0.268
0.26098147926479576,0.264
0.2566800787374377,0.273
0.2701533324420452,0.251
0.26106287221610547,0.257
0.23605297702550887,0.249
0.2664424909055233,0.229
0.22881452548503875,0.248
0.2339967135414481,0.374
0.42174282121658324,0.531
0.5929058438241481,0.574
0.6368547597825527,0.615
0.6500062702000141,0.628
0.6837369922697544,0.717
0.7444405243396759,0.798
0.8337835210859775,0.867
0.875082995057106,0.836
0.804026397794485,0.827
0.7662604982554911,0.834
0.7789858475923538,0.794
0.7899646941423415,0.739
0.7311512410044669,0.723
0.7359798486232757,0.748
0.7670673618018626,0.72
0.7492005679011344,0.719
0.7209264916181564,0.748
0.7741298358440398,0.798
0.8300013213455676,0.836
0.853844203621149,0.814
0.8235506041944026,0.767
0.7841740941107272,0.775
0.7752130512297153,0.751
0.786973291605711,0.727
0.7629969888329505,0.682
0.7369021856486797,0.682
0.7097667240798473,0.763
0.8153482795655727,0.806
0.8627546294629573,0.82
0.8576652527451515,0.811
0.8538903070390224,0.876
0.9080270574092864,0.919
0.9256075050234793,0.835
0.8106360588967799,0.893
0.799806215584278,0.898
0.8686438843607902,0.859
0.8032529028058051,0.829
0.7857877137362956,0.825
0.7875773108601569,0.802
0.7832355295419692,0.728
0.6918575881123542,0.687
0.6588255638778209,0.62
0.649335137695074,0.611
0.6098823796510696,0.609
0.6416671935915946,0.583
0.5941467672884464,0.602
0.6133442197442054,0.62
0.6279704484641552,0.619
0.6237412927448749,0.709
0.7150727546215057,0.887
0.9145215674340723,1.123
1.1213248963356015,1.243
1.2200128624439237,1.131
1.0759427981376646,1.224
1.1283991380333898,1.161
1.1374676480889319,1.274
1.1710885387063024,1.304
1.2868418622612952,1.313
1.2060523391366003,1.229
1.2044385045766828,1.135
1.0890325149297713,1.105
1.1071438503861426,1.054
1.0558062437772748,1.019
1.009753872811794,0.9690000000000001
0.9713590753674505,0.899
0.9036185389757154,0.839
0.8849396693706512,0.803
0.816847339183092,0.842
0.8638619174957275,0.843
0.8627928340435027,0.887
0.8953423843979834,0.874
0.8835016511082648,0.901
0.9233198512792585,0.9610000000000001
1.0112508905529973,0.914
0.9813749085664747,0.936
0.972575926184654,0.9600000000000001
1.022203730046749,0.9379999999999998
0.9731916593611238,0.9590000000000001
0.9779793757200239,0.993
1.035075395941734,0.982
0.988096980333328,0.921
0.9141266255676744,0.918
0.8935836840867996,0.972
0.9138293713629244,0.9389999999999998
0.8918255748450755,0.857
0.8026143328547477,0.833
0.790822443395853,0.784
0.7425085332095622,0.702
0.6628790107667446,0.624
0.588111625701189,0.583
0.5577097530961036,0.549
0.54198367844522,0.559
0.5606951912045478,0.608
0.6364078038036822,0.594
0.612675236582756,0.604
0.608960526227951,0.575
0.6007666377723216,0.588
0.5948002751767635,0.58
0.6226574862897396,0.552
0.563974229633808,0.511
0.5335275432169437,0.457
0.46662847480177877,0.406
0.39885062043368813,0.385
0.3857188571095466,0.377
0.37699811083078383,0.374
0.35547947487235065,0.364
0.3502085860967636,0.328
0.30774438288807865,0.327
0.3006996140629053,0.318
0.29555802173167467,0.34
0.30068957931548357,0.299
0.27336202017217875,0.286
0.23611499901860952,0.272
0.2495147854760289,0.256
0.22928005985170602,0.231
0.21464387698471546,0.21700000000000003
0.20512796764820815,0.211
0.2111271480321884,0.22600000000000003
0.23029659185558557,0.277
0.2566011172309518,0.326
0.32011783096194263,0.387
0.39086661536991596,0.387
0.3994299491047859,0.423
0.41338958580791946,0.524
0.5391907409131527,0.616
0.6168155169486998,0.6
0.5808768280446529,0.644
0.6185384844243526,0.662
0.6462134312093257,0.681
0.6563412989377975,0.751
0.7339793471693992,0.8
0.7860659999847411,0.814
0.7914758975505828,0.796
0.774232466995716,0.781
0.7470040463209151,0.804
0.7761835872828959,0.687
0.686075531721115,0.666
0.647389659434557,0.599
0.6203032028973102,0.544
0.5278452163636684,0.496
0.5000762089341878,0.507
0.49349481169879433,0.619
0.6296443571746348,0.67
0.6924488725066185,0.663
0.6876238650381564,0.677
0.6855340583622455,0.778
0.8001122820973395,0.85
0.8986963274478912,0.878
0.9153064002096651,0.92
0.9246720032691954,0.932
0.9102334122359751,0.899
0.8852946334481239,0.858
0.8413986988067627,0.843
0.8176022960841655,0.875
0.8403904417753219,0.819
0.8134816822111606,0.808
0.7735228612422942,0.791
0.7835374585688113,0.749
0.739669895261526,0.757
0.7457644661962985,0.676
0.6930318819284439,0.627
0.6148326401114463,0.569
0.5792782538235187,0.497
0.48358711734414095,0.491
0.5243524794578552,0.46
0.4896946380734443,0.4719999999999999
0.4768386355191469,0.497
0.5001455521285534,0.518
0.4979915606826543,0.549
0.5447027860283851,0.616
0.6205826175510882,0.663
0.6679260454177856,0.665
0.6629480046927928,0.723
0.6985682683587073,0.705
0.6936959753334522,0.741
0.7018909921944141,0.699
0.6865739107429981,0.699
0.6494096124470233,0.705
0.6816079600751399,0.584
0.5746473858058452,0.57
0.5401080269813537,0.533
0.5424571788161993,0.493
0.4787203051447868,0.45
0.4541727068722248,0.441
0.4270921341627836,0.435
0.4289165775179863,0.416
0.3987300959974527,0.397
0.3761995491236448,0.398
0.38801712323725224,0.404
0.39194625747203826,0.442
0.4500715445578098,0.499
0.5021820282191037,0.579
0.5923367514014244,0.683
0.6982648885250091,0.63
0.6209713263213634,0.665
0.63230030092597,0.702
0.7069312564134597,0.69
0.6836094824671745,0.677
0.6757751254439354,0.723
0.69993052226305,0.652
0.6686352213025093,0.624
0.6007453592717648,0.574
0.5817103434503078,0.538
0.5292084374725818,0.505
0.5099790135324,0.448
0.44681598770618436,0.403
0.403371361464262,0.364
0.35891804832220076,0.359
0.3397616483271122,0.331
0.310907907538116,0.295
0.2776712389364838,0.269
0.2487964077144861,0.233
0.22130047437548636,0.23
0.21607375460863112,0.269
0.27021550220251084,0.307
0.32165936698019504,0.335
0.33488637308776376,0.359
0.3685627705007791,0.406
0.418796716094017,0.395
0.4119807717502117,0.379
0.37003550066053864,0.377
0.37625081096589563,0.313
0.31465535508096215,0.305
0.28322503504902125,0.291
0.2855053675919771,0.285
0.2645538224801421,0.258
0.24825708369910715,0.24200000000000002
0.22399992889910936,0.21700000000000003
0.21066808856278657,0.206
0.18770231306552887,0.191
0.1877510091289878,0.165
0.16650702568516135,0.165
0.157680054821074,0.145
0.15504180285334587,0.21600000000000003
0.2138973562568426,0.291
0.27175140962749716,0.21
0.19256935363262892,0.184
0.14631528693065046,0.203
0.21912687017023563,0.289
0.3583610459566116,0.312
0.36935977393388747,0.343
0.34770610547065733,0.396
0.4283744324892759,0.4689999999999999
0.4940651937276125,0.506
0.5336924247294664,0.486
0.4839064291864633,0.489
0.4759801071286201,0.4699999999999999
0.46585116472840304,0.444
0.4294906134307384,0.442
0.42936635451018806,0.448
0.44089140297472473,0.426
0.42304994446039196,0.47500000000000003
0.4576165730804205,0.448
0.4537257508933544,0.436
0.4012643869072199,0.423
0.4082223759889602,0.425
0.39874954755604264,0.414
0.38330769671499726,0.426
0.39206683564186096,0.422
0.4133455242663622,0.468
0.4842959439605474,0.437
0.46247578197717665,0.496
0.5107176891565323,0.48500000000000004
0.5258568587005138,0.447
0.4580871181041002,0.447
0.47355747461318964,0.47600000000000003
0.5074161363542079,0.495
0.5336295564323663,0.4729999999999999
0.4946036311388015,0.446
0.4634887675642967,0.4699999999999999
0.46572115631401534,0.4719999999999999
0.48783967404067513,0.553
0.5681691570580005,0.543
0.5622663075625896,0.597
0.5685304616987705,0.52
0.5295996985882521,0.522
0.46773904058337207,0.488
0.49370657576620575,0.436
0.4009199008792638,0.409
0.3949050168544054,0.4
0.37274826768040653,0.378
0.36102738715708255,0.366
0.3425825004577637,0.34
0.31658521030098197,0.318
0.2986496239751577,0.332
0.32262221913039685,0.312
0.31187934362888337,0.305
0.29016363973915577,0.308
0.309963929310441,0.305
0.30596518321335314,0.319
0.3170506372004747,0.345
0.34265259592235087,0.341
0.34788224416971203,0.369
0.35708355678617953,0.375
0.37725724105536934,0.434
0.4354923058599233,0.456
0.4620166284739971,0.502
0.5033584713786841,0.518
0.5231187025606632,0.501
0.47599469579756254,0.519
0.512711447045207,0.54
0.5281481931954621,0.48400000000000004
0.4749948480725288,0.47500000000000003
0.4382672963738441,0.466
0.44872060157358645,0.417
0.3951790312826633,0.41
0.3856324535012245,0.409
0.3999500902295112,0.382
0.3825581937730312,0.383
0.3756060616523027,0.368
0.37900707532465455,0.377
0.40057667759060855,0.381
0.43145618805289265,0.394
0.4003914041817188,0.424
0.44191408747434613,0.44
0.44700961668789385,0.48000000000000004
0.49480658289790147,0.467
0.4857186750173568,0.458
0.46471134100854394,0.4689999999999999
0.4694753339886665,0.459
0.4554686535298824,0.414
0.41007948936522004,0.399
0.374042763531208,0.396
0.37850163033604617,0.361
0.34386396591365337,0.345
0.3176490950286388,0.315
0.2964716270491481,0.308
0.2839783127754927,0.292
0.2710935358852148,0.267
0.24486429126560688,0.263
0.23513472375273703,0.251
0.23553737638890743,0.231
0.22839732448011635,0.231
0.2332264963015914,0.22300000000000003
0.23297181253135205,0.261
0.2745146862193942,0.288
0.3114094702750444,0.312
0.3331319445967674,0.383
0.4047985524088144,0.449
0.4795023169070482,0.548
0.5806671058535575,0.673
0.7201459575295448,0.671
0.6833979333341121,0.668
0.6456133345067501,0.633
0.6135786593854426,0.735
0.6987524670958518,0.683
0.6933029141426086,0.654
0.6071010217070579,0.692
0.6886992890536785,0.639
0.6384009974896907,0.641
0.6220198835432529,0.616
0.6056981989443302,0.554
0.5565170823931693,0.518
0.5257635503262281,0.47700000000000004
0.4693897095173597,0.42
0.4124867540746927,0.391
0.39236355251073834,0.408
0.4284115355312824,0.387
0.3793350382745266,0.407
0.40494693771004675,0.39
0.3926522362083196,0.4
0.3884044349342584,0.391
0.40094988422095773,0.403
0.3982446130365133,0.427
0.43380853703618044,0.444
0.4512707707583904,0.496
0.5051746397614478,0.538
0.5634840181171894,0.572
0.5883054427504539,0.567
0.5693280293345451,0.587
0.5827582558691501,0.606
0.6071843625009059,0.614
0.5822747073173522,0.608
0.573502376794815,0.547
0.5134941573441029,0.541
0.49194392603635784,0.498
0.47212077282369136,0.437
0.4168662295043468,0.393
0.37541700002551076,0.378
0.348628684297204,0.497
0.5368659303933382,0.447
0.4837586349546909,0.423
0.3943992763310671,0.389
0.3505769029706716,0.4
0.371163314923644,0.389
0.3902941645979881,0.405
0.40709273478388786,0.459
0.49889350581169123,0.646
0.6649079910218715,0.57
0.6197315312623977,0.413
0.38799896128475664,0.402
0.3477932882159948,0.518
0.5290349854528904,0.662
0.7350795961022376,0.718
0.7564524528384208,0.769
0.7869006437957287,0.796
0.7836081719696522,0.831
0.8445607592165469,1.053
1.0669543511271475,1.101
1.1343218689560888,1.036
0.9809145729243753,1.124
1.051653174817562,1.169
1.1476323233246801,1.139
1.1122432752847669,1.172
1.1463083277344701,1.149
1.151396683514118,1.164
1.1655440922379492,1.08
1.0673507975339886,1.097
1.0769717963337897,1.014
1.1694719099998472,0.9100000000000001
1.0281254937648772,0.868
0.961801213532686,0.99
1.024474833846092,1.133
1.1941852763891219,1.143
1.1246878666281699,1.236
1.169322638094425,1.094
1.0481252424120902,1.037
0.9314087980389593,0.89
0.9373457683622836,1.039
0.9366651250123976,1.073
1.058875613749027,0.992
0.9112761124968527,0.9490000000000001
0.9328056026399134,0.912
0.8673528811931609,0.919
0.8939792707562446,0.916
0.877387359946966,0.925
0.8865198129713534,0.882
0.8428795964717865,0.9560000000000001
0.909005707234144,0.9449999999999998
0.9826924561262129,0.9660000000000001
0.968168589890003,0.9100000000000001
0.958392247289419,1.024
1.0384779141545293,0.9660000000000001
1.0307235127091405,1.056
1.0495620785355566,1.029
1.0992358783483502,1.043
1.0571119699478146,1.018
1.0638648847937582,0.976
0.9948575253486631,1.108
1.1491220332980154,1.057
1.0932653245329855,1.058
1.0463994270563124,0.9610000000000001
0.9715496684014795,0.878
0.8340210235416888,0.895
0.8899547862708568,0.831
0.8262544245719909,0.809
0.789626978546381,0.691
0.6856638787090777,0.787
0.7412745413780212,0.846
0.9164995545148847,0.83
0.8245155519545078,0.843
0.8623407196402549,0.707
0.7297081717848777,0.663
0.6489304700493812,0.656
0.7003890846967696,0.618
0.6137499620616436,0.574
0.5984429287910461,0.538
0.535520307034254,0.523
0.533200654938817,0.559
0.5535269694626331,0.526
0.5279289870262146,0.537
0.5144581916332245,0.563
0.5735114040374756,0.545
0.5630728487074375,0.556
0.5539296489655972,0.574
0.5853199509084224,0.554
0.5562089740037918,0.533
0.5279420980215073,0.527
0.5222400778084993,0.498
0.4638112765550613,0.443
0.42336415161192414,0.407
0.39141886231303213,0.413
0.3914533324092626,0.417
0.39668252392113207,0.448
0.43187251588702197,0.413
0.40943433704972265,0.38
0.3586348723173141,0.369
0.3637620237469673,0.356
0.36316386145353313,0.35
0.35435058593749996,0.319
0.3283471835851669,0.346
0.3516467924267053,0.313
0.3312736222147941,0.349
0.3357307695448398,0.432
0.461084941804409,0.464
0.4887037369906902,0.493
0.5118290072083472,0.438
0.468838376045227,0.42
0.38978780613839625,0.4699999999999999
0.46423069407045836,0.47900000000000004
0.45243603733181953,0.447
0.4213398999124765,0.397
0.3689179763793945,0.377
0.35902497816085815,0.411
0.39555460219085214,0.424
0.41643829521536824,0.422
0.4196465665102005,0.401
0.39202078595757484,0.37
0.36819456109404564,0.321
0.30439287128299475,0.29
0.28200410047918556,0.284
0.2934862292408943,0.276
0.29490401680767536,0.27
0.29152610857784744,0.298
0.32342217791080474,0.3
0.3330417259037494,0.315
0.33246024788916106,0.326
0.3487652213424444,0.295
0.3103957592844963,0.256
0.26245747373998163,0.234
0.2333548524081707,0.231
0.23605603983998297,0.22300000000000003
0.2239467998147011,0.281
0.2779519700631499,0.39
0.39662091836333274,0.406
0.3941117747724056,0.366
0.3526900300234556,0.322
0.2911075507998466,0.349
0.34053191930055615,0.352
0.3534488826096058,0.334
0.32153567226231095,0.37
0.3414897473603487,0.387
0.3802397506833076,0.337
0.3183325862586498,0.319
0.2925324580669403,0.288
0.27066338508576154,0.305
0.31500735037773847,0.372
0.4074698102325201,0.459
0.4969816916435957,0.521
0.5663798823356628,0.494
0.519810486793518,0.514
0.5127339345514774,0.587
0.6081675259470939,0.648
0.6951244827508926,0.692
0.7024867364764213,0.723
0.7261826036572455,0.712
